contentId,recommendedContentId,predicted_eventType
5037221949349729844,-6347212504547574224,1.8114444703362829
5037221949349729844,-3351652027149912881,1.7816593482787622
5037221949349729844,8215778202715904841,1.7161462852015394
5037221949349729844,-5198756378866433953,1.6996169812332025
-3875881534863988868,-3870325027932266414,1.9066956128976704
-3875881534863988868,-6347212504547574224,1.8114444703362829
-3875881534863988868,-3351652027149912881,1.7816593482787622
-3875881534863988868,8215778202715904841,1.7161462852015394
-3875881534863988868,-5198756378866433953,1.6996169812332025
-5507019982244746725,-3870325027932266414,1.9066956128976704
-5507019982244746725,-6347212504547574224,1.8114444703362829
-5507019982244746725,-3351652027149912881,1.7816593482787622
-5507019982244746725,8215778202715904841,1.7161462852015394
-5507019982244746725,-5198756378866433953,1.6996169812332025
2687654465640040976,-3870325027932266414,1.9066956128976704
2687654465640040976,-6347212504547574224,1.8114444703362829
2687654465640040976,-3351652027149912881,1.7816593482787622
2687654465640040976,8215778202715904841,1.7161462852015394
2687654465640040976,-5198756378866433953,1.6996169812332025
3320201327008235211,-3870325027932266414,1.9066956128976704
3320201327008235211,-6347212504547574224,1.8114444703362829
3320201327008235211,-3351652027149912881,1.7816593482787622
3320201327008235211,8215778202715904841,1.7161462852015394
3320201327008235211,-5198756378866433953,1.6996169812332025
2280365999288629014,-3870325027932266414,1.9066956128976704
2280365999288629014,-6347212504547574224,1.8114444703362829
2280365999288629014,-3351652027149912881,1.7816593482787622
2280365999288629014,8215778202715904841,1.7161462852015394
2280365999288629014,-5198756378866433953,1.6996169812332025
2765063319512128208,-3870325027932266414,1.9066956128976704
2765063319512128208,-6347212504547574224,1.8114444703362829
2765063319512128208,-3351652027149912881,1.7816593482787622
2765063319512128208,8215778202715904841,1.7161462852015394
2765063319512128208,-5198756378866433953,1.6996169812332025
-271938775771328391,-3870325027932266414,1.9066956128976704
-271938775771328391,-6347212504547574224,1.8114444703362829
-271938775771328391,-3351652027149912881,1.7816593482787622
-271938775771328391,8215778202715904841,1.7161462852015394
-271938775771328391,-5198756378866433953,1.6996169812332025
9207286802575546269,-3870325027932266414,1.9066956128976704
9207286802575546269,-6347212504547574224,1.8114444703362829
9207286802575546269,-3351652027149912881,1.7816593482787622
9207286802575546269,8215778202715904841,1.7161462852015394
9207286802575546269,-5198756378866433953,1.6996169812332025
4911701623098526999,-3870325027932266414,1.9066956128976704
4911701623098526999,-6347212504547574224,1.8114444703362829
4911701623098526999,-3351652027149912881,1.7816593482787622
4911701623098526999,8215778202715904841,1.7161462852015394
4911701623098526999,-5198756378866433953,1.6996169812332025
-2747266787901704910,-3870325027932266414,1.9066956128976704
-2747266787901704910,-6347212504547574224,1.8114444703362829
-2747266787901704910,-3351652027149912881,1.7816593482787622
-2747266787901704910,8215778202715904841,1.7161462852015394
-2747266787901704910,-5198756378866433953,1.6996169812332025
8483892789913825147,-3870325027932266414,1.9066956128976704
8483892789913825147,-6347212504547574224,1.8114444703362829
8483892789913825147,-3351652027149912881,1.7816593482787622
8483892789913825147,8215778202715904841,1.7161462852015394
8483892789913825147,-5198756378866433953,1.6996169812332025
2817960273225808857,-3870325027932266414,1.9066956128976704
2817960273225808857,-6347212504547574224,1.8114444703362829
2817960273225808857,-3351652027149912881,1.7816593482787622
2817960273225808857,8215778202715904841,1.7161462852015394
2817960273225808857,-5198756378866433953,1.6996169812332025
-4875060556471576861,-3870325027932266414,1.9066956128976704
-4875060556471576861,-6347212504547574224,1.8114444703362829
-4875060556471576861,-3351652027149912881,1.7816593482787622
-4875060556471576861,8215778202715904841,1.7161462852015394
-4875060556471576861,-5198756378866433953,1.6996169812332025
8589361101754366293,-3870325027932266414,1.9066956128976704
8589361101754366293,-6347212504547574224,1.8114444703362829
8589361101754366293,-3351652027149912881,1.7816593482787622
8589361101754366293,8215778202715904841,1.7161462852015394
8589361101754366293,-5198756378866433953,1.6996169812332025
-724699218170106849,-3870325027932266414,1.9066956128976704
-724699218170106849,-6347212504547574224,1.8114444703362829
-724699218170106849,-3351652027149912881,1.7816593482787622
-724699218170106849,8215778202715904841,1.7161462852015394
-724699218170106849,-5198756378866433953,1.6996169812332025
4069333494579100211,-3870325027932266414,1.9066956128976704
4069333494579100211,-6347212504547574224,1.8114444703362829
4069333494579100211,-3351652027149912881,1.7816593482787622
4069333494579100211,8215778202715904841,1.7161462852015394
4069333494579100211,-5198756378866433953,1.6996169812332025
-4974757204495953627,-3870325027932266414,1.9066956128976704
-4974757204495953627,-6347212504547574224,1.8114444703362829
-4974757204495953627,-3351652027149912881,1.7816593482787622
-4974757204495953627,8215778202715904841,1.7161462852015394
-4974757204495953627,-5198756378866433953,1.6996169812332025
4369833742675497700,-3870325027932266414,1.9066956128976704
4369833742675497700,-6347212504547574224,1.8114444703362829
4369833742675497700,-3351652027149912881,1.7816593482787622
4369833742675497700,8215778202715904841,1.7161462852015394
4369833742675497700,-5198756378866433953,1.6996169812332025
-8340365043226490059,-3870325027932266414,1.9066956128976704
-8340365043226490059,-6347212504547574224,1.8114444703362829
-8340365043226490059,-3351652027149912881,1.7816593482787622
-8340365043226490059,8215778202715904841,1.7161462852015394
-8340365043226490059,-5198756378866433953,1.6996169812332025
-2841995722250280583,-3870325027932266414,1.9066956128976704
-2841995722250280583,-6347212504547574224,1.8114444703362829
-2841995722250280583,-3351652027149912881,1.7816593482787622
-2841995722250280583,8215778202715904841,1.7161462852015394
-2841995722250280583,-5198756378866433953,1.6996169812332025
-7539387928750597096,-3870325027932266414,1.9066956128976704
-7539387928750597096,-6347212504547574224,1.8114444703362829
-7539387928750597096,-3351652027149912881,1.7816593482787622
-7539387928750597096,8215778202715904841,1.7161462852015394
-7539387928750597096,-5198756378866433953,1.6996169812332025
-5214997228209357198,-3870325027932266414,1.9066956128976704
-5214997228209357198,-6347212504547574224,1.8114444703362829
-5214997228209357198,-3351652027149912881,1.7816593482787622
-5214997228209357198,8215778202715904841,1.7161462852015394
-5214997228209357198,-5198756378866433953,1.6996169812332025
-986193709330758766,-3870325027932266414,1.9066956128976704
-986193709330758766,-6347212504547574224,1.8114444703362829
-986193709330758766,-3351652027149912881,1.7816593482787622
-986193709330758766,8215778202715904841,1.7161462852015394
-986193709330758766,-5198756378866433953,1.6996169812332025
-4050006690189978332,-3870325027932266414,1.9066956128976704
-4050006690189978332,-6347212504547574224,1.8114444703362829
-4050006690189978332,-3351652027149912881,1.7816593482787622
-4050006690189978332,8215778202715904841,1.7161462852015394
-4050006690189978332,-5198756378866433953,1.6996169812332025
-8085935119790093311,-3870325027932266414,1.9066956128976704
-8085935119790093311,-6347212504547574224,1.8114444703362829
-8085935119790093311,-3351652027149912881,1.7816593482787622
-8085935119790093311,8215778202715904841,1.7161462852015394
-8085935119790093311,-5198756378866433953,1.6996169812332025
-1917202688559171732,-3870325027932266414,1.9066956128976704
-1917202688559171732,-6347212504547574224,1.8114444703362829
-1917202688559171732,-3351652027149912881,1.7816593482787622
-1917202688559171732,8215778202715904841,1.7161462852015394
-1917202688559171732,-5198756378866433953,1.6996169812332025
-9090514312860140897,-3870325027932266414,1.9066956128976704
-9090514312860140897,-6347212504547574224,1.8114444703362829
-9090514312860140897,-3351652027149912881,1.7816593482787622
-9090514312860140897,8215778202715904841,1.7161462852015394
-9090514312860140897,-5198756378866433953,1.6996169812332025
4814419120794996930,-3870325027932266414,1.9066956128976704
4814419120794996930,-6347212504547574224,1.8114444703362829
4814419120794996930,-3351652027149912881,1.7816593482787622
4814419120794996930,8215778202715904841,1.7161462852015394
4814419120794996930,-5198756378866433953,1.6996169812332025
3608243634452078989,-3870325027932266414,1.9066956128976704
3608243634452078989,-6347212504547574224,1.8114444703362829
3608243634452078989,-3351652027149912881,1.7816593482787622
3608243634452078989,8215778202715904841,1.7161462852015394
3608243634452078989,-5198756378866433953,1.6996169812332025
-1101832997669013246,-3870325027932266414,1.9066956128976704
-1101832997669013246,-6347212504547574224,1.8114444703362829
-1101832997669013246,-3351652027149912881,1.7816593482787622
-1101832997669013246,8215778202715904841,1.7161462852015394
-1101832997669013246,-5198756378866433953,1.6996169812332025
-8189315446782327370,-3870325027932266414,1.9066956128976704
-8189315446782327370,-6347212504547574224,1.8114444703362829
-8189315446782327370,-3351652027149912881,1.7816593482787622
-8189315446782327370,8215778202715904841,1.7161462852015394
-8189315446782327370,-5198756378866433953,1.6996169812332025
7459726589306441015,-3870325027932266414,1.9066956128976704
7459726589306441015,-6347212504547574224,1.8114444703362829
7459726589306441015,-3351652027149912881,1.7816593482787622
7459726589306441015,8215778202715904841,1.7161462852015394
7459726589306441015,-5198756378866433953,1.6996169812332025
2589533162305407436,-3870325027932266414,1.9066956128976704
2589533162305407436,-6347212504547574224,1.8114444703362829
2589533162305407436,-3351652027149912881,1.7816593482787622
2589533162305407436,8215778202715904841,1.7161462852015394
2589533162305407436,-5198756378866433953,1.6996169812332025
-655909700262679295,-3870325027932266414,1.9066956128976704
-655909700262679295,-6347212504547574224,1.8114444703362829
-655909700262679295,-3351652027149912881,1.7816593482787622
-655909700262679295,8215778202715904841,1.7161462852015394
-655909700262679295,-5198756378866433953,1.6996169812332025
1024145536490998555,-3870325027932266414,1.9066956128976704
1024145536490998555,-6347212504547574224,1.8114444703362829
1024145536490998555,-3351652027149912881,1.7816593482787622
1024145536490998555,8215778202715904841,1.7161462852015394
1024145536490998555,-5198756378866433953,1.6996169812332025
-3170783292462058942,-3870325027932266414,1.9066956128976704
-3170783292462058942,-6347212504547574224,1.8114444703362829
-3170783292462058942,-3351652027149912881,1.7816593482787622
-3170783292462058942,8215778202715904841,1.7161462852015394
-3170783292462058942,-5198756378866433953,1.6996169812332025
-8370744479086515302,-3870325027932266414,1.9066956128976704
-8370744479086515302,-6347212504547574224,1.8114444703362829
-8370744479086515302,-3351652027149912881,1.7816593482787622
-8370744479086515302,8215778202715904841,1.7161462852015394
-8370744479086515302,-5198756378866433953,1.6996169812332025
-3161714324304758767,-3870325027932266414,1.9066956128976704
-3161714324304758767,-6347212504547574224,1.8114444703362829
-3161714324304758767,-3351652027149912881,1.7816593482787622
-3161714324304758767,8215778202715904841,1.7161462852015394
-3161714324304758767,-5198756378866433953,1.6996169812332025
-42126282997118624,-3870325027932266414,1.9066956128976704
-42126282997118624,-6347212504547574224,1.8114444703362829
-42126282997118624,-3351652027149912881,1.7816593482787622
-42126282997118624,8215778202715904841,1.7161462852015394
-42126282997118624,-5198756378866433953,1.6996169812332025
1674373276159762025,-3870325027932266414,1.9066956128976704
1674373276159762025,-6347212504547574224,1.8114444703362829
1674373276159762025,-3351652027149912881,1.7816593482787622
1674373276159762025,8215778202715904841,1.7161462852015394
1674373276159762025,-5198756378866433953,1.6996169812332025
-4463029741564307314,-3870325027932266414,1.9066956128976704
-4463029741564307314,-6347212504547574224,1.8114444703362829
-4463029741564307314,-3351652027149912881,1.7816593482787622
-4463029741564307314,8215778202715904841,1.7161462852015394
-4463029741564307314,-5198756378866433953,1.6996169812332025
-1313614305945895108,-3870325027932266414,1.9066956128976704
-1313614305945895108,-6347212504547574224,1.8114444703362829
-1313614305945895108,-3351652027149912881,1.7816593482787622
-1313614305945895108,8215778202715904841,1.7161462852015394
-1313614305945895108,-5198756378866433953,1.6996169812332025
5429923407915345742,-3870325027932266414,1.9066956128976704
5429923407915345742,-6347212504547574224,1.8114444703362829
5429923407915345742,-3351652027149912881,1.7816593482787622
5429923407915345742,8215778202715904841,1.7161462852015394
5429923407915345742,-5198756378866433953,1.6996169812332025
-5778988730475305016,-3870325027932266414,1.9066956128976704
-5778988730475305016,-6347212504547574224,1.8114444703362829
-5778988730475305016,-3351652027149912881,1.7816593482787622
-5778988730475305016,8215778202715904841,1.7161462852015394
-5778988730475305016,-5198756378866433953,1.6996169812332025
7414483722019578252,-3870325027932266414,1.9066956128976704
7414483722019578252,-6347212504547574224,1.8114444703362829
7414483722019578252,-3351652027149912881,1.7816593482787622
7414483722019578252,8215778202715904841,1.7161462852015394
7414483722019578252,-5198756378866433953,1.6996169812332025
-6778286518036232293,-3870325027932266414,1.9066956128976704
-6778286518036232293,-6347212504547574224,1.8114444703362829
-6778286518036232293,-3351652027149912881,1.7816593482787622
-6778286518036232293,8215778202715904841,1.7161462852015394
-6778286518036232293,-5198756378866433953,1.6996169812332025
1318981494172475806,-3870325027932266414,1.9066956128976704
1318981494172475806,-6347212504547574224,1.8114444703362829
1318981494172475806,-3351652027149912881,1.7816593482787622
1318981494172475806,8215778202715904841,1.7161462852015394
1318981494172475806,-5198756378866433953,1.6996169812332025
-1630229587164086350,-3870325027932266414,1.9066956128976704
-1630229587164086350,-6347212504547574224,1.8114444703362829
-1630229587164086350,-3351652027149912881,1.7816593482787622
-1630229587164086350,8215778202715904841,1.7161462852015394
-1630229587164086350,-5198756378866433953,1.6996169812332025
-4798431998955209742,-3870325027932266414,1.9066956128976704
-4798431998955209742,-6347212504547574224,1.8114444703362829
-4798431998955209742,-3351652027149912881,1.7816593482787622
-4798431998955209742,8215778202715904841,1.7161462852015394
-4798431998955209742,-5198756378866433953,1.6996169812332025
-4333056764244640444,-3870325027932266414,1.9066956128976704
-4333056764244640444,-6347212504547574224,1.8114444703362829
-4333056764244640444,-3351652027149912881,1.7816593482787622
-4333056764244640444,8215778202715904841,1.7161462852015394
-4333056764244640444,-5198756378866433953,1.6996169812332025
7818691400791322406,-3870325027932266414,1.9066956128976704
7818691400791322406,-6347212504547574224,1.8114444703362829
7818691400791322406,-3351652027149912881,1.7816593482787622
7818691400791322406,8215778202715904841,1.7161462852015394
7818691400791322406,-5198756378866433953,1.6996169812332025
6852597772196653540,-3870325027932266414,1.9066956128976704
6852597772196653540,-6347212504547574224,1.8114444703362829
6852597772196653540,-3351652027149912881,1.7816593482787622
6852597772196653540,8215778202715904841,1.7161462852015394
6852597772196653540,-5198756378866433953,1.6996169812332025
-4571929941432664145,-3870325027932266414,1.9066956128976704
-4571929941432664145,-6347212504547574224,1.8114444703362829
-4571929941432664145,-3351652027149912881,1.7816593482787622
-4571929941432664145,8215778202715904841,1.7161462852015394
-4571929941432664145,-5198756378866433953,1.6996169812332025
5424502143558028097,-3870325027932266414,1.9066956128976704
5424502143558028097,-6347212504547574224,1.8114444703362829
5424502143558028097,-3351652027149912881,1.7816593482787622
5424502143558028097,8215778202715904841,1.7161462852015394
5424502143558028097,-5198756378866433953,1.6996169812332025
2731915238980099593,-3870325027932266414,1.9066956128976704
2731915238980099593,-6347212504547574224,1.8114444703362829
2731915238980099593,-3351652027149912881,1.7816593482787622
2731915238980099593,8215778202715904841,1.7161462852015394
2731915238980099593,-5198756378866433953,1.6996169812332025
4195778828921942020,-3870325027932266414,1.9066956128976704
4195778828921942020,-6347212504547574224,1.8114444703362829
4195778828921942020,-3351652027149912881,1.7816593482787622
4195778828921942020,8215778202715904841,1.7161462852015394
4195778828921942020,-5198756378866433953,1.6996169812332025
-541666025693385823,-3870325027932266414,1.9066956128976704
-541666025693385823,-6347212504547574224,1.8114444703362829
-541666025693385823,-3351652027149912881,1.7816593482787622
-541666025693385823,8215778202715904841,1.7161462852015394
-541666025693385823,-5198756378866433953,1.6996169812332025
-8404657131309965885,-3870325027932266414,1.9066956128976704
-8404657131309965885,-6347212504547574224,1.8114444703362829
-8404657131309965885,-3351652027149912881,1.7816593482787622
-8404657131309965885,8215778202715904841,1.7161462852015394
-8404657131309965885,-5198756378866433953,1.6996169812332025
5238119115012015307,-3870325027932266414,1.9066956128976704
5238119115012015307,-6347212504547574224,1.8114444703362829
5238119115012015307,-3351652027149912881,1.7816593482787622
5238119115012015307,8215778202715904841,1.7161462852015394
5238119115012015307,-5198756378866433953,1.6996169812332025
-6810702648836067504,-3870325027932266414,1.9066956128976704
-6810702648836067504,-6347212504547574224,1.8114444703362829
-6810702648836067504,-3351652027149912881,1.7816593482787622
-6810702648836067504,8215778202715904841,1.7161462852015394
-6810702648836067504,-5198756378866433953,1.6996169812332025
8835339470389644264,-3870325027932266414,1.9066956128976704
8835339470389644264,-6347212504547574224,1.8114444703362829
8835339470389644264,-3351652027149912881,1.7816593482787622
8835339470389644264,8215778202715904841,1.7161462852015394
8835339470389644264,-5198756378866433953,1.6996169812332025
-1480913447590268358,-3870325027932266414,1.9066956128976704
-1480913447590268358,-6347212504547574224,1.8114444703362829
-1480913447590268358,-3351652027149912881,1.7816593482787622
-1480913447590268358,8215778202715904841,1.7161462852015394
-1480913447590268358,-5198756378866433953,1.6996169812332025
-5781461435447152359,-3870325027932266414,1.9066956128976704
-5781461435447152359,-6347212504547574224,1.8114444703362829
-5781461435447152359,-3351652027149912881,1.7816593482787622
-5781461435447152359,8215778202715904841,1.7161462852015394
-5781461435447152359,-5198756378866433953,1.6996169812332025
-6484638837208285334,-3870325027932266414,1.9066956128976704
-6484638837208285334,-6347212504547574224,1.8114444703362829
-6484638837208285334,-3351652027149912881,1.7816593482787622
-6484638837208285334,8215778202715904841,1.7161462852015394
-6484638837208285334,-5198756378866433953,1.6996169812332025
8651615486877503655,-3870325027932266414,1.9066956128976704
8651615486877503655,-6347212504547574224,1.8114444703362829
8651615486877503655,-3351652027149912881,1.7816593482787622
8651615486877503655,8215778202715904841,1.7161462852015394
8651615486877503655,-5198756378866433953,1.6996169812332025
-1622037268576555626,-3870325027932266414,1.9066956128976704
-1622037268576555626,-6347212504547574224,1.8114444703362829
-1622037268576555626,-3351652027149912881,1.7816593482787622
-1622037268576555626,8215778202715904841,1.7161462852015394
-1622037268576555626,-5198756378866433953,1.6996169812332025
-4233177915193302509,-3870325027932266414,1.9066956128976704
-4233177915193302509,-6347212504547574224,1.8114444703362829
-4233177915193302509,-3351652027149912881,1.7816593482787622
-4233177915193302509,8215778202715904841,1.7161462852015394
-4233177915193302509,-5198756378866433953,1.6996169812332025
1933229167501870037,-3870325027932266414,1.9066956128976704
1933229167501870037,-6347212504547574224,1.8114444703362829
1933229167501870037,-3351652027149912881,1.7816593482787622
1933229167501870037,8215778202715904841,1.7161462852015394
1933229167501870037,-5198756378866433953,1.6996169812332025
-3410781775610270991,-3870325027932266414,1.9066956128976704
-3410781775610270991,-6347212504547574224,1.8114444703362829
-3410781775610270991,-3351652027149912881,1.7816593482787622
-3410781775610270991,8215778202715904841,1.7161462852015394
-3410781775610270991,-5198756378866433953,1.6996169812332025
3643465492984939400,-3870325027932266414,1.9066956128976704
3643465492984939400,-6347212504547574224,1.8114444703362829
3643465492984939400,-3351652027149912881,1.7816593482787622
3643465492984939400,8215778202715904841,1.7161462852015394
3643465492984939400,-5198756378866433953,1.6996169812332025
1031060816592502094,-3870325027932266414,1.9066956128976704
1031060816592502094,-6347212504547574224,1.8114444703362829
1031060816592502094,-3351652027149912881,1.7816593482787622
1031060816592502094,8215778202715904841,1.7161462852015394
1031060816592502094,-5198756378866433953,1.6996169812332025
3598164602856140626,-3870325027932266414,1.9066956128976704
3598164602856140626,-6347212504547574224,1.8114444703362829
3598164602856140626,-3351652027149912881,1.7816593482787622
3598164602856140626,8215778202715904841,1.7161462852015394
3598164602856140626,-5198756378866433953,1.6996169812332025
-6558712014192834002,-3870325027932266414,1.9066956128976704
-6558712014192834002,-6347212504547574224,1.8114444703362829
-6558712014192834002,-3351652027149912881,1.7816593482787622
-6558712014192834002,8215778202715904841,1.7161462852015394
-6558712014192834002,-5198756378866433953,1.6996169812332025
7253370880729538418,-3870325027932266414,1.9066956128976704
7253370880729538418,-6347212504547574224,1.8114444703362829
7253370880729538418,-3351652027149912881,1.7816593482787622
7253370880729538418,8215778202715904841,1.7161462852015394
7253370880729538418,-5198756378866433953,1.6996169812332025
8384349834972693428,-3870325027932266414,1.9066956128976704
8384349834972693428,-6347212504547574224,1.8114444703362829
8384349834972693428,-3351652027149912881,1.7816593482787622
8384349834972693428,8215778202715904841,1.7161462852015394
8384349834972693428,-5198756378866433953,1.6996169812332025
4153717385931831462,-3870325027932266414,1.9066956128976704
4153717385931831462,-6347212504547574224,1.8114444703362829
4153717385931831462,-3351652027149912881,1.7816593482787622
4153717385931831462,8215778202715904841,1.7161462852015394
4153717385931831462,-5198756378866433953,1.6996169812332025
-6726685468116057064,-3870325027932266414,1.9066956128976704
-6726685468116057064,-6347212504547574224,1.8114444703362829
-6726685468116057064,-3351652027149912881,1.7816593482787622
-6726685468116057064,8215778202715904841,1.7161462852015394
-6726685468116057064,-5198756378866433953,1.6996169812332025
7124632953201847659,-3870325027932266414,1.9066956128976704
7124632953201847659,-6347212504547574224,1.8114444703362829
7124632953201847659,-3351652027149912881,1.7816593482787622
7124632953201847659,8215778202715904841,1.7161462852015394
7124632953201847659,-5198756378866433953,1.6996169812332025
-8734181034726403477,-3870325027932266414,1.9066956128976704
-8734181034726403477,-6347212504547574224,1.8114444703362829
-8734181034726403477,-3351652027149912881,1.7816593482787622
-8734181034726403477,8215778202715904841,1.7161462852015394
-8734181034726403477,-5198756378866433953,1.6996169812332025
-2808969983997441543,-3870325027932266414,1.9066956128976704
-2808969983997441543,-6347212504547574224,1.8114444703362829
-2808969983997441543,-3351652027149912881,1.7816593482787622
-2808969983997441543,8215778202715904841,1.7161462852015394
-2808969983997441543,-5198756378866433953,1.6996169812332025
4118743389464105405,-3870325027932266414,1.9066956128976704
4118743389464105405,-6347212504547574224,1.8114444703362829
4118743389464105405,-3351652027149912881,1.7816593482787622
4118743389464105405,8215778202715904841,1.7161462852015394
4118743389464105405,-5198756378866433953,1.6996169812332025
3998743085432844199,-3870325027932266414,1.9066956128976704
3998743085432844199,-6347212504547574224,1.8114444703362829
3998743085432844199,-3351652027149912881,1.7816593482787622
3998743085432844199,8215778202715904841,1.7161462852015394
3998743085432844199,-5198756378866433953,1.6996169812332025
9220445660318725468,-3870325027932266414,1.9066956128976704
9220445660318725468,-6347212504547574224,1.8114444703362829
9220445660318725468,-3351652027149912881,1.7816593482787622
9220445660318725468,8215778202715904841,1.7161462852015394
9220445660318725468,-5198756378866433953,1.6996169812332025
6424668376409530281,-3870325027932266414,1.9066956128976704
6424668376409530281,-6347212504547574224,1.8114444703362829
6424668376409530281,-3351652027149912881,1.7816593482787622
6424668376409530281,8215778202715904841,1.7161462852015394
6424668376409530281,-5198756378866433953,1.6996169812332025
5928346445655989915,-3870325027932266414,1.9066956128976704
5928346445655989915,-6347212504547574224,1.8114444703362829
5928346445655989915,-3351652027149912881,1.7816593482787622
5928346445655989915,8215778202715904841,1.7161462852015394
5928346445655989915,-5198756378866433953,1.6996169812332025
6215963711332976380,-3870325027932266414,1.9066956128976704
6215963711332976380,-6347212504547574224,1.8114444703362829
6215963711332976380,-3351652027149912881,1.7816593482787622
6215963711332976380,8215778202715904841,1.7161462852015394
6215963711332976380,-5198756378866433953,1.6996169812332025
3475346635930218065,-3870325027932266414,1.9066956128976704
3475346635930218065,-6347212504547574224,1.8114444703362829
3475346635930218065,-3351652027149912881,1.7816593482787622
3475346635930218065,8215778202715904841,1.7161462852015394
3475346635930218065,-5198756378866433953,1.6996169812332025
-788035419968530567,-3870325027932266414,1.9066956128976704
-788035419968530567,-6347212504547574224,1.8114444703362829
-788035419968530567,-3351652027149912881,1.7816593482787622
-788035419968530567,8215778202715904841,1.7161462852015394
-788035419968530567,-5198756378866433953,1.6996169812332025
-4625438649010928449,-3870325027932266414,1.9066956128976704
-4625438649010928449,-6347212504547574224,1.8114444703362829
-4625438649010928449,-3351652027149912881,1.7816593482787622
-4625438649010928449,8215778202715904841,1.7161462852015394
-4625438649010928449,-5198756378866433953,1.6996169812332025
-9083294960368598209,-3870325027932266414,1.9066956128976704
-9083294960368598209,-6347212504547574224,1.8114444703362829
-9083294960368598209,-3351652027149912881,1.7816593482787622
-9083294960368598209,8215778202715904841,1.7161462852015394
-9083294960368598209,-5198756378866433953,1.6996169812332025
7400903238402587728,-3870325027932266414,1.9066956128976704
7400903238402587728,-6347212504547574224,1.8114444703362829
7400903238402587728,-3351652027149912881,1.7816593482787622
7400903238402587728,8215778202715904841,1.7161462852015394
7400903238402587728,-5198756378866433953,1.6996169812332025
7520301770873472812,-3870325027932266414,1.9066956128976704
7520301770873472812,-6347212504547574224,1.8114444703362829
7520301770873472812,-3351652027149912881,1.7816593482787622
7520301770873472812,8215778202715904841,1.7161462852015394
7520301770873472812,-5198756378866433953,1.6996169812332025
7804826445069770894,-3870325027932266414,1.9066956128976704
7804826445069770894,-6347212504547574224,1.8114444703362829
7804826445069770894,-3351652027149912881,1.7816593482787622
7804826445069770894,8215778202715904841,1.7161462852015394
7804826445069770894,-5198756378866433953,1.6996169812332025
-7566966163569468290,-3870325027932266414,1.9066956128976704
-7566966163569468290,-6347212504547574224,1.8114444703362829
-7566966163569468290,-3351652027149912881,1.7816593482787622
-7566966163569468290,8215778202715904841,1.7161462852015394
-7566966163569468290,-5198756378866433953,1.6996169812332025
-1523691178084871,-3870325027932266414,1.9066956128976704
-1523691178084871,-6347212504547574224,1.8114444703362829
-1523691178084871,-3351652027149912881,1.7816593482787622
-1523691178084871,8215778202715904841,1.7161462852015394
-1523691178084871,-5198756378866433953,1.6996169812332025
-7399665664688732365,-3870325027932266414,1.9066956128976704
-7399665664688732365,-6347212504547574224,1.8114444703362829
-7399665664688732365,-3351652027149912881,1.7816593482787622
-7399665664688732365,8215778202715904841,1.7161462852015394
-7399665664688732365,-5198756378866433953,1.6996169812332025
966067567430037498,-3870325027932266414,1.9066956128976704
966067567430037498,-6347212504547574224,1.8114444703362829
966067567430037498,-3351652027149912881,1.7816593482787622
966067567430037498,8215778202715904841,1.7161462852015394
966067567430037498,-5198756378866433953,1.6996169812332025
-1444481301861872291,-3870325027932266414,1.9066956128976704
-1444481301861872291,-6347212504547574224,1.8114444703362829
-1444481301861872291,-3351652027149912881,1.7816593482787622
-1444481301861872291,8215778202715904841,1.7161462852015394
-1444481301861872291,-5198756378866433953,1.6996169812332025
3575694866055127253,-3870325027932266414,1.9066956128976704
3575694866055127253,-6347212504547574224,1.8114444703362829
3575694866055127253,-3351652027149912881,1.7816593482787622
3575694866055127253,8215778202715904841,1.7161462852015394
3575694866055127253,-5198756378866433953,1.6996169812332025
7024819429467163565,-3870325027932266414,1.9066956128976704
7024819429467163565,-6347212504547574224,1.8114444703362829
7024819429467163565,-3351652027149912881,1.7816593482787622
7024819429467163565,8215778202715904841,1.7161462852015394
7024819429467163565,-5198756378866433953,1.6996169812332025
1137471872769164371,-3870325027932266414,1.9066956128976704
1137471872769164371,-6347212504547574224,1.8114444703362829
1137471872769164371,-3351652027149912881,1.7816593482787622
1137471872769164371,8215778202715904841,1.7161462852015394
1137471872769164371,-5198756378866433953,1.6996169812332025
4045164454094417310,-3870325027932266414,1.9066956128976704
4045164454094417310,-6347212504547574224,1.8114444703362829
4045164454094417310,-3351652027149912881,1.7816593482787622
4045164454094417310,8215778202715904841,1.7161462852015394
4045164454094417310,-5198756378866433953,1.6996169812332025
5302085907556673015,-3870325027932266414,1.9066956128976704
5302085907556673015,-6347212504547574224,1.8114444703362829
5302085907556673015,-3351652027149912881,1.7816593482787622
5302085907556673015,8215778202715904841,1.7161462852015394
5302085907556673015,-5198756378866433953,1.6996169812332025
7255021292858609470,-3870325027932266414,1.9066956128976704
7255021292858609470,-6347212504547574224,1.8114444703362829
7255021292858609470,-3351652027149912881,1.7816593482787622
7255021292858609470,8215778202715904841,1.7161462852015394
7255021292858609470,-5198756378866433953,1.6996169812332025
4139191914110236238,-3870325027932266414,1.9066956128976704
4139191914110236238,-6347212504547574224,1.8114444703362829
4139191914110236238,-3351652027149912881,1.7816593482787622
4139191914110236238,8215778202715904841,1.7161462852015394
4139191914110236238,-5198756378866433953,1.6996169812332025
6941466664989793964,-3870325027932266414,1.9066956128976704
6941466664989793964,-6347212504547574224,1.8114444703362829
6941466664989793964,-3351652027149912881,1.7816593482787622
6941466664989793964,8215778202715904841,1.7161462852015394
